N;TEMPO;TIPO;DISPOSITIVO;EXECUTANDO;FILA;PROCESSO
13;182;RUN;D3  ;true;0;P2
13;183;RUN;CPU ;true;0;P1
13;183;RUN;D3  ;true;0;P2
13;184;RUN;CPU ;true;0;P1
13;184;RUN;D3  ;true;0;P2
13;185;RUN;CPU ;true;0;P1
13;185;RUN;D3  ;true;0;P2
13;186;RUN;CPU ;true;0;P1
13;186;RUN;D3  ;true;0;P2
13;187;RUN;CPU ;true;0;P1
13;187;RUN;D3  ;true;0;P2
13;188;RUN;CPU ;true;0;P1
13;188;RUN;D3  ;true;0;P2
13;189;RUN;CPU ;true;0;P1
13;189;RUN;D3  ;true;0;P2
13;190;RUN;CPU ;true;0;P1
13;190;RUN;D3  ;true;0;P2
13;191;RUN;CPU ;true;0;P1
13;191;RUN;D3  ;true;0;P2
13;192;RUN;CPU ;true;0;P1
13;192;RUN;D3  ;true;0;P2
13;193;RUN;CPU ;true;0;P1
13;193;RUN;D3  ;true;0;P2
13;194;RUN;CPU ;true;0;P1
13;194;RUN;D3  ;true;0;P2
13;195;RUN;CPU ;true;0;P1
13;195;FIM;CPU ;true;0;P1
13;195;RUN;D3  ;true;1;P2
13;195;FIM;D3  ;true;1;P2
13;195;INI;D3  ;true;0;P1
13;196;RUN;D3  ;true;0;P1
13;197;RUN;D3  ;true;0;P1
13;198;RUN;D3  ;true;0;P1
13;199;RUN;D3  ;true;0;P1
13;200;RUN;D3  ;true;0;P1
13;201;RUN;D3  ;true;0;P1
13;202;RUN;D3  ;true;0;P1
13;203;RUN;D3  ;true;0;P1
13;204;RUN;D3  ;true;0;P1
13;205;RUN;D3  ;true;0;P1
13;206;RUN;D3  ;true;0;P1
13;207;RUN;D3  ;true;0;P1
13;208;RUN;D3  ;true;0;P1
13;209;RUN;D3  ;true;0;P1
13;210;RUN;D3  ;true;0;P1
13;210;FIM;D3  ;true;0;P1
14;0;INI;CPU ;true;13;P14
14;1;RUN;CPU ;true;13;P14
14;2;RUN;CPU ;true;13;P14
14;3;RUN;CPU ;true;13;P14
14;4;RUN;CPU ;true;13;P14
14;5;RUN;CPU ;true;13;P14
14;6;RUN;CPU ;true;13;P14
14;7;RUN;CPU ;true;13;P14
14;8;RUN;CPU ;true;13;P14
14;9;RUN;CPU ;true;13;P14
14;10;RUN;CPU ;true;13;P14
14;11;RUN;CPU ;true;13;P14
14;12;RUN;CPU ;true;13;P14
14;13;RUN;CPU ;true;13;P14
14;14;RUN;CPU ;true;13;P14
14;15;RUN;CPU ;true;13;P14
14;15;FIM;CPU ;true;13;P14
14;15;INI;CPU ;true;12;P13
14;15;INI;D1  ;true;0;P14
14;16;RUN;CPU ;true;12;P13
14;16;RUN;D1  ;true;0;P14
14;17;RUN;CPU ;true;12;P13
14;17;RUN;D1  ;true;0;P14
14;18;RUN;CPU ;true;12;P13
14;18;RUN;D1  ;true;0;P14
14;19;RUN;CPU ;true;12;P13
14;19;RUN;D1  ;true;0;P14
14;20;RUN;CPU ;true;12;P13
14;20;RUN;D1  ;true;0;P14
14;21;RUN;CPU ;true;12;P13
14;21;RUN;D1  ;true;0;P14
14;22;RUN;CPU ;true;12;P13
14;22;RUN;D1  ;true;0;P14
14;23;RUN;CPU ;true;12;P13
14;23;RUN;D1  ;true;0;P14
14;24;RUN;CPU ;true;12;P13
14;24;RUN;D1  ;true;0;P14
14;25;RUN;CPU ;true;12;P13
14;25;RUN;D1  ;true;0;P14
14;26;RUN;CPU ;true;12;P13
14;26;RUN;D1  ;true;0;P14
14;27;RUN;CPU ;true;12;P13
14;27;RUN;D1  ;true;0;P14
14;28;RUN;CPU ;true;12;P13
14;28;RUN;D1  ;true;0;P14
14;29;RUN;CPU ;true;12;P13
14;29;RUN;D1  ;true;0;P14
14;30;RUN;CPU ;true;12;P13
14;30;FIM;CPU ;true;12;P13
14;30;INI;CPU ;true;11;P12
14;30;RUN;D1  ;true;0;P14
14;30;FIM;D1  ;true;0;P14
14;31;RUN;CPU ;true;11;P12
14;32;RUN;CPU ;true;11;P12
14;33;RUN;CPU ;true;11;P12
14;34;RUN;CPU ;true;11;P12
14;35;RUN;CPU ;true;11;P12
14;36;RUN;CPU ;true;11;P12
14;37;RUN;CPU ;true;11;P12
14;38;RUN;CPU ;true;11;P12
14;39;RUN;CPU ;true;11;P12
14;40;RUN;CPU ;true;11;P12
14;41;RUN;CPU ;true;11;P12
14;42;RUN;CPU ;true;11;P12
14;43;RUN;CPU ;true;11;P12
14;44;RUN;CPU ;true;11;P12
14;45;RUN;CPU ;true;11;P12
14;45;FIM;CPU ;true;11;P12
14;45;INI;CPU ;true;10;P11
14;46;RUN;CPU ;true;10;P11
14;47;RUN;CPU ;true;10;P11
14;48;RUN;CPU ;true;10;P11
14;49;RUN;CPU ;true;10;P11
14;50;RUN;CPU ;true;10;P11
14;51;RUN;CPU ;true;10;P11
14;52;RUN;CPU ;true;10;P11
14;53;RUN;CPU ;true;10;P11
14;54;RUN;CPU ;true;10;P11
14;55;RUN;CPU ;true;10;P11
14;56;RUN;CPU ;true;10;P11
14;57;RUN;CPU ;true;10;P11
14;58;RUN;CPU ;true;10;P11
14;59;RUN;CPU ;true;10;P11
14;60;RUN;CPU ;true;10;P11
14;60;FIM;CPU ;true;10;P11
14;60;INI;CPU ;true;9;P10
14;60;INI;D2  ;true;0;P11
14;61;RUN;CPU ;true;9;P10
14;61;RUN;D2  ;true;0;P11
14;62;RUN;CPU ;true;9;P10
14;62;RUN;D2  ;true;0;P11
14;63;RUN;CPU ;true;9;P10
14;63;RUN;D2  ;true;0;P11
14;64;RUN;CPU ;true;9;P10
14;64;RUN;D2  ;true;0;P11
14;65;RUN;CPU ;true;9;P10
14;65;RUN;D2  ;true;0;P11
14;66;RUN;CPU ;true;9;P10
14;66;RUN;D2  ;true;0;P11
14;67;RUN;CPU ;true;9;P10
14;67;RUN;D2  ;true;0;P11
14;68;RUN;CPU ;true;9;P10
14;68;RUN;D2  ;true;0;P11
14;69;RUN;CPU ;true;9;P10
14;69;RUN;D2  ;true;0;P11
14;70;RUN;CPU ;true;9;P10
14;70;RUN;D2  ;true;0;P11
14;71;RUN;CPU ;true;9;P10
14;71;RUN;D2  ;true;0;P11
14;72;RUN;CPU ;true;9;P10
14;72;RUN;D2  ;true;0;P11
14;73;RUN;CPU ;true;9;P10
14;73;RUN;D2  ;true;0;P11
14;74;RUN;CPU ;true;9;P10
14;74;RUN;D2  ;true;0;P11
14;75;RUN;CPU ;true;9;P10
14;75;FIM;CPU ;true;9;P10
14;75;INI;CPU ;true;8;P9
14;75;RUN;D2  ;true;0;P11
14;75;INI;D3  ;true;0;P10
14;76;RUN;CPU ;true;8;P9
14;76;RUN;D2  ;true;0;P11
14;76;RUN;D3  ;true;0;P10
14;77;RUN;CPU ;true;8;P9
14;77;RUN;D2  ;true;0;P11
14;77;RUN;D3  ;true;0;P10
14;78;RUN;CPU ;true;8;P9
14;78;RUN;D2  ;true;0;P11
14;78;RUN;D3  ;true;0;P10
14;79;RUN;CPU ;true;8;P9
14;79;RUN;D2  ;true;0;P11
14;79;RUN;D3  ;true;0;P10
14;80;RUN;CPU ;true;8;P9
14;80;RUN;D2  ;true;0;P11
14;80;RUN;D3  ;true;0;P10
14;81;RUN;CPU ;true;8;P9
14;81;RUN;D2  ;true;0;P11
14;81;RUN;D3  ;true;0;P10
14;82;RUN;CPU ;true;8;P9
14;82;RUN;D2  ;true;0;P11
14;82;RUN;D3  ;true;0;P10
14;83;RUN;CPU ;true;8;P9
14;83;RUN;D2  ;true;0;P11
14;83;RUN;D3  ;true;0;P10
14;84;RUN;CPU ;true;8;P9
14;84;RUN;D2  ;true;0;P11
14;84;RUN;D3  ;true;0;P10
14;85;RUN;CPU ;true;8;P9
14;85;RUN;D2  ;true;0;P11
14;85;FIM;D2  ;true;0;P11
14;85;RUN;D3  ;true;0;P10
14;86;RUN;CPU ;true;8;P9
14;86;RUN;D3  ;true;0;P10
14;87;RUN;CPU ;true;8;P9
14;87;RUN;D3  ;true;0;P10
14;88;RUN;CPU ;true;8;P9
14;88;RUN;D3  ;true;0;P10
14;89;RUN;CPU ;true;8;P9
14;89;RUN;D3  ;true;0;P10
14;90;RUN;CPU ;true;8;P9
14;90;FIM;CPU ;true;8;P9
14;90;INI;CPU ;true;7;P8
14;90;INI;D1  ;true;0;P9
14;90;RUN;D3  ;true;0;P10
14;90;FIM;D3  ;true;0;P10
14;91;RUN;CPU ;true;7;P8
14;91;RUN;D1  ;true;0;P9
14;92;RUN;CPU ;true;7;P8
14;92;RUN;D1  ;true;0;P9
14;93;RUN;CPU ;true;7;P8
14;93;RUN;D1  ;true;0;P9
14;94;RUN;CPU ;true;7;P8
14;94;RUN;D1  ;true;0;P9
14;95;RUN;CPU ;true;7;P8
14;95;RUN;D1  ;true;0;P9
14;96;RUN;CPU ;true;7;P8
14;96;RUN;D1  ;true;0;P9
14;97;RUN;CPU ;true;7;P8
14;97;RUN;D1  ;true;0;P9
14;98;RUN;CPU ;true;7;P8
14;98;RUN;D1  ;true;0;P9
14;99;RUN;CPU ;true;7;P8
14;99;RUN;D1  ;true;0;P9
14;100;RUN;CPU ;true;7;P8
14;100;RUN;D1  ;true;0;P9
14;101;RUN;CPU ;true;7;P8
14;101;RUN;D1  ;true;0;P9
14;102;RUN;CPU ;true;7;P8
14;102;RUN;D1  ;true;0;P9
14;103;RUN;CPU ;true;7;P8
14;103;RUN;D1  ;true;0;P9
14;104;RUN;CPU ;true;7;P8
14;104;RUN;D1  ;true;0;P9
14;105;RUN;CPU ;true;7;P8
14;105;FIM;CPU ;true;7;P8
14;105;INI;CPU ;true;6;P7
14;105;RUN;D1  ;true;1;P9
14;105;FIM;D1  ;true;1;P9
14;105;INI;D1  ;true;0;P8
14;106;RUN;CPU ;true;6;P7
14;106;RUN;D1  ;true;0;P8
14;107;RUN;CPU ;true;6;P7
14;107;RUN;D1  ;true;0;P8
14;108;RUN;CPU ;true;6;P7
14;108;RUN;D1  ;true;0;P8
14;109;RUN;CPU ;true;6;P7
14;109;RUN;D1  ;true;0;P8
14;110;RUN;CPU ;true;6;P7
14;110;RUN;D1  ;true;0;P8
14;111;RUN;CPU ;true;6;P7
14;111;RUN;D1  ;true;0;P8
14;112;RUN;CPU ;true;6;P7
14;112;RUN;D1  ;true;0;P8
14;113;RUN;CPU ;true;6;P7
14;113;RUN;D1  ;true;0;P8
14;114;RUN;CPU ;true;6;P7
14;114;RUN;D1  ;true;0;P8
14;115;RUN;CPU ;true;6;P7
14;115;RUN;D1  ;true;0;P8
14;116;RUN;CPU ;true;6;P7
14;116;RUN;D1  ;true;0;P8
14;117;RUN;CPU ;true;6;P7
14;117;RUN;D1  ;true;0;P8
14;118;RUN;CPU ;true;6;P7
14;118;RUN;D1  ;true;0;P8
14;119;RUN;CPU ;true;6;P7
14;119;RUN;D1  ;true;0;P8
14;120;RUN;CPU ;true;6;P7
14;120;FIM;CPU ;true;6;P7
14;120;INI;CPU ;true;5;P6
14;120;RUN;D1  ;true;0;P8
14;120;FIM;D1  ;true;0;P8
14;120;INI;D3  ;true;0;P7
14;121;RUN;CPU ;true;5;P6
14;121;RUN;D3  ;true;0;P7
14;122;RUN;CPU ;true;5;P6
14;122;RUN;D3  ;true;0;P7
14;123;RUN;CPU ;true;5;P6
14;123;RUN;D3  ;true;0;P7
14;124;RUN;CPU ;true;5;P6
14;124;RUN;D3  ;true;0;P7
14;125;RUN;CPU ;true;5;P6
14;125;RUN;D3  ;true;0;P7
14;126;RUN;CPU ;true;5;P6
14;126;RUN;D3  ;true;0;P7
14;127;RUN;CPU ;true;5;P6
14;127;RUN;D3  ;true;0;P7
14;128;RUN;CPU ;true;5;P6
14;128;RUN;D3  ;true;0;P7
14;129;RUN;CPU ;true;5;P6
14;129;RUN;D3  ;true;0;P7
14;130;RUN;CPU ;true;5;P6
14;130;RUN;D3  ;true;0;P7
14;131;RUN;CPU ;true;5;P6
14;131;RUN;D3  ;true;0;P7
14;132;RUN;CPU ;true;5;P6
14;132;RUN;D3  ;true;0;P7
14;133;RUN;CPU ;true;5;P6
14;133;RUN;D3  ;true;0;P7
14;134;RUN;CPU ;true;5;P6
14;134;RUN;D3  ;true;0;P7
14;135;RUN;CPU ;true;5;P6
14;135;FIM;CPU ;true;5;P6
14;135;INI;CPU ;true;4;P5
14;135;RUN;D3  ;true;0;P7
14;135;FIM;D3  ;true;0;P7
14;136;RUN;CPU ;true;4;P5
14;137;RUN;CPU ;true;4;P5
14;138;RUN;CPU ;true;4;P5
14;139;RUN;CPU ;true;4;P5
14;140;RUN;CPU ;true;4;P5
14;141;RUN;CPU ;true;4;P5
14;142;RUN;CPU ;true;4;P5
14;143;RUN;CPU ;true;4;P5
14;144;RUN;CPU ;true;4;P5
14;145;RUN;CPU ;true;4;P5
14;146;RUN;CPU ;true;4;P5
14;147;RUN;CPU ;true;4;P5
14;148;RUN;CPU ;true;4;P5
14;149;RUN;CPU ;true;4;P5
14;150;RUN;CPU ;true;4;P5
14;150;FIM;CPU ;true;4;P5
14;150;INI;CPU ;true;3;P4
14;150;INI;D3  ;true;0;P5
14;151;RUN;CPU ;true;3;P4
14;151;RUN;D3  ;true;0;P5
14;152;RUN;CPU ;true;3;P4
14;152;RUN;D3  ;true;0;P5
14;153;RUN;CPU ;true;3;P4
14;153;RUN;D3  ;true;0;P5
14;154;RUN;CPU ;true;3;P4
14;154;RUN;D3  ;true;0;P5
14;155;RUN;CPU ;true;3;P4
14;155;RUN;D3  ;true;0;P5
14;156;RUN;CPU ;true;3;P4
14;156;RUN;D3  ;true;0;P5
14;157;RUN;CPU ;true;3;P4
14;157;RUN;D3  ;true;0;P5
14;158;RUN;CPU ;true;3;P4
14;158;RUN;D3  ;true;0;P5
14;159;RUN;CPU ;true;3;P4
14;159;RUN;D3  ;true;0;P5
14;160;RUN;CPU ;true;3;P4
14;160;RUN;D3  ;true;0;P5
14;161;RUN;CPU ;true;3;P4
14;161;RUN;D3  ;true;0;P5
14;162;RUN;CPU ;true;3;P4
14;162;RUN;D3  ;true;0;P5
14;163;RUN;CPU ;true;3;P4
14;163;RUN;D3  ;true;0;P5
14;164;RUN;CPU ;true;3;P4
14;164;RUN;D3  ;true;0;P5
14;165;RUN;CPU ;true;3;P4
14;165;FIM;CPU ;true;3;P4
14;165;INI;CPU ;true;2;P3
14;165;INI;D1  ;true;0;P4
14;165;RUN;D3  ;true;0;P5
14;165;FIM;D3  ;true;0;P5
14;166;RUN;CPU ;true;2;P3
14;166;RUN;D1  ;true;0;P4
14;167;RUN;CPU ;true;2;P3
14;167;RUN;D1  ;true;0;P4
14;168;RUN;CPU ;true;2;P3
14;168;RUN;D1  ;true;0;P4
14;169;RUN;CPU ;true;2;P3
14;169;RUN;D1  ;true;0;P4
14;170;RUN;CPU ;true;2;P3
14;170;RUN;D1  ;true;0;P4
14;171;RUN;CPU ;true;2;P3
14;171;RUN;D1  ;true;0;P4
14;172;RUN;CPU ;true;2;P3
14;172;RUN;D1  ;true;0;P4
14;173;RUN;CPU ;true;2;P3
14;173;RUN;D1  ;true;0;P4
14;174;RUN;CPU ;true;2;P3
14;174;RUN;D1  ;true;0;P4
14;175;RUN;CPU ;true;2;P3
14;175;RUN;D1  ;true;0;P4
14;176;RUN;CPU ;true;2;P3
14;176;RUN;D1  ;true;0;P4
14;177;RUN;CPU ;true;2;P3
14;177;RUN;D1  ;true;0;P4
14;178;RUN;CPU ;true;2;P3
14;178;RUN;D1  ;true;0;P4
14;179;RUN;CPU ;true;2;P3
14;179;RUN;D1  ;true;0;P4
14;180;RUN;CPU ;true;2;P3
14;180;FIM;CPU ;true;2;P3
14;180;INI;CPU ;true;1;P2
14;180;RUN;D1  ;true;1;P4
14;180;FIM;D1  ;true;1;P4
14;180;INI;D1  ;true;0;P3
14;181;RUN;CPU ;true;1;P2
14;181;RUN;D1  ;true;0;P3
14;182;RUN;CPU ;true;1;P2
14;182;RUN;D1  ;true;0;P3
14;183;RUN;CPU ;true;1;P2
14;183;RUN;D1  ;true;0;P3
14;184;RUN;CPU ;true;1;P2
14;184;RUN;D1  ;true;0;P3
14;185;RUN;CPU ;true;1;P2
14;185;RUN;D1  ;true;0;P3
14;186;RUN;CPU ;true;1;P2
14;186;RUN;D1  ;true;0;P3
14;187;RUN;CPU ;true;1;P2
14;187;RUN;D1  ;true;0;P3
14;188;RUN;CPU ;true;1;P2
14;188;RUN;D1  ;true;0;P3
14;189;RUN;CPU ;true;1;P2
14;189;RUN;D1  ;true;0;P3
14;190;RUN;CPU ;true;1;P2
14;190;RUN;D1  ;true;0;P3
14;191;RUN;CPU ;true;1;P2
14;191;RUN;D1  ;true;0;P3
14;192;RUN;CPU ;true;1;P2
14;192;RUN;D1  ;true;0;P3
14;193;RUN;CPU ;true;1;P2
14;193;RUN;D1  ;true;0;P3
14;194;RUN;CPU ;true;1;P2
14;194;RUN;D1  ;true;0;P3
14;195;RUN;CPU ;true;1;P2
14;195;FIM;CPU ;true;1;P2
14;195;INI;CPU ;true;0;P1
14;195;RUN;D1  ;true;1;P3
14;195;FIM;D1  ;true;1;P3
14;195;INI;D1  ;true;0;P2
14;196;RUN;CPU ;true;0;P1
14;196;RUN;D1  ;true;0;P2
14;197;RUN;CPU ;true;0;P1
14;197;RUN;D1  ;true;0;P2
14;198;RUN;CPU ;true;0;P1
14;198;RUN;D1  ;true;0;P2
14;199;RUN;CPU ;true;0;P1
14;199;RUN;D1  ;true;0;P2
14;200;RUN;CPU ;true;0;P1
14;200;RUN;D1  ;true;0;P2
14;201;RUN;CPU ;true;0;P1
14;201;RUN;D1  ;true;0;P2
14;202;RUN;CPU ;true;0;P1
14;202;RUN;D1  ;true;0;P2
14;203;RUN;CPU ;true;0;P1
14;203;RUN;D1  ;true;0;P2
14;204;RUN;CPU ;true;0;P1
14;204;RUN;D1  ;true;0;P2
14;205;RUN;CPU ;true;0;P1
14;205;RUN;D1  ;true;0;P2
14;206;RUN;CPU ;true;0;P1
14;206;RUN;D1  ;true;0;P2
14;207;RUN;CPU ;true;0;P1
14;207;RUN;D1  ;true;0;P2
14;208;RUN;CPU ;true;0;P1
14;208;RUN;D1  ;true;0;P2
14;209;RUN;CPU ;true;0;P1
14;209;RUN;D1  ;true;0;P2
14;210;RUN;CPU ;true;0;P1
14;210;FIM;CPU ;true;0;P1
14;210;RUN;D1  ;true;1;P2
14;210;FIM;D1  ;true;1;P2
14;210;INI;D1  ;true;0;P1
14;211;RUN;D1  ;true;0;P1
14;212;RUN;D1  ;true;0;P1
14;213;RUN;D1  ;true;0;P1
14;214;RUN;D1  ;true;0;P1
14;215;RUN;D1  ;true;0;P1
14;216;RUN;D1  ;true;0;P1
14;217;RUN;D1  ;true;0;P1
14;218;RUN;D1  ;true;0;P1
14;219;RUN;D1  ;true;0;P1
14;220;RUN;D1  ;true;0;P1
14;221;RUN;D1  ;true;0;P1
14;222;RUN;D1  ;true;0;P1
14;223;RUN;D1  ;true;0;P1
14;224;RUN;D1  ;true;0;P1
14;225;RUN;D1  ;true;0;P1
14;225;FIM;D1  ;true;0;P1
15;0;INI;CPU ;true;14;P15
15;1;RUN;CPU ;true;14;P15
15;2;RUN;CPU ;true;14;P15
15;3;RUN;CPU ;true;14;P15
15;4;RUN;CPU ;true;14;P15
15;5;RUN;CPU ;true;14;P15
15;6;RUN;CPU ;true;14;P15
15;7;RUN;CPU ;true;14;P15
15;8;RUN;CPU ;true;14;P15
15;9;RUN;CPU ;true;14;P15
15;10;RUN;CPU ;true;14;P15
15;11;RUN;CPU ;true;14;P15
15;12;RUN;CPU ;true;14;P15
15;13;RUN;CPU ;true;14;P15
15;14;RUN;CPU ;true;14;P15
15;15;RUN;CPU ;true;14;P15
15;15;FIM;CPU ;true;14;P15
15;15;INI;CPU ;true;13;P14
15;15;INI;D1  ;true;0;P15
15;16;RUN;CPU ;true;13;P14
15;16;RUN;D1  ;true;0;P15
15;17;RUN;CPU ;true;13;P14
15;17;RUN;D1  ;true;0;P15
15;18;RUN;CPU ;true;13;P14
15;18;RUN;D1  ;true;0;P15
15;19;RUN;CPU ;true;13;P14
15;19;RUN;D1  ;true;0;P15
15;20;RUN;CPU ;true;13;P14
15;20;RUN;D1  ;true;0;P15
15;21;RUN;CPU ;true;13;P14
15;21;RUN;D1  ;true;0;P15
15;22;RUN;CPU ;true;13;P14
15;22;RUN;D1  ;true;0;P15
15;23;RUN;CPU ;true;13;P14
15;23;RUN;D1  ;true;0;P15
15;24;RUN;CPU ;true;13;P14
15;24;RUN;D1  ;true;0;P15
15;25;RUN;CPU ;true;13;P14
15;25;RUN;D1  ;true;0;P15
15;26;RUN;CPU ;true;13;P14
15;26;RUN;D1  ;true;0;P15
15;27;RUN;CPU ;true;13;P14
15;27;RUN;D1  ;true;0;P15
15;28;RUN;CPU ;true;13;P14
15;28;RUN;D1  ;true;0;P15
15;29;RUN;CPU ;true;13;P14
15;29;RUN;D1  ;true;0;P15
15;30;RUN;CPU ;true;13;P14
15;30;FIM;CPU ;true;13;P14
15;30;INI;CPU ;true;12;P13
15;30;RUN;D1  ;true;0;P15
15;30;FIM;D1  ;true;0;P15
15;30;INI;D3  ;true;0;P14
15;31;RUN;CPU ;true;12;P13
15;31;RUN;D3  ;true;0;P14
15;32;RUN;CPU ;true;12;P13
15;32;RUN;D3  ;true;0;P14
15;33;RUN;CPU ;true;12;P13
15;33;RUN;D3  ;true;0;P14
15;34;RUN;CPU ;true;12;P13
15;34;RUN;D3  ;true;0;P14
15;35;RUN;CPU ;true;12;P13
15;35;RUN;D3  ;true;0;P14
15;36;RUN;CPU ;true;12;P13
15;36;RUN;D3  ;true;0;P14
15;37;RUN;CPU ;true;12;P13
15;37;RUN;D3  ;true;0;P14
15;38;RUN;CPU ;true;12;P13
15;38;RUN;D3  ;true;0;P14
15;39;RUN;CPU ;true;12;P13
15;39;RUN;D3  ;true;0;P14
15;40;RUN;CPU ;true;12;P13
15;40;RUN;D3  ;true;0;P14
15;41;RUN;CPU ;true;12;P13
15;41;RUN;D3  ;true;0;P14
15;42;RUN;CPU ;true;12;P13
15;42;RUN;D3  ;true;0;P14
15;43;RUN;CPU ;true;12;P13
15;43;RUN;D3  ;true;0;P14
15;44;RUN;CPU ;true;12;P13
15;44;RUN;D3  ;true;0;P14
15;45;RUN;CPU ;true;12;P13
15;45;FIM;CPU ;true;12;P13
15;45;INI;CPU ;true;11;P12
15;45;RUN;D3  ;true;1;P14
15;45;FIM;D3  ;true;1;P14
15;45;INI;D3  ;true;0;P13
15;46;RUN;CPU ;true;11;P12
15;46;RUN;D3  ;true;0;P13
15;47;RUN;CPU ;true;11;P12
15;47;RUN;D3  ;true;0;P13
15;48;RUN;CPU ;true;11;P12
15;48;RUN;D3  ;true;0;P13
15;49;RUN;CPU ;true;11;P12
15;49;RUN;D3  ;true;0;P13
15;50;RUN;CPU ;true;11;P12
15;50;RUN;D3  ;true;0;P13
15;51;RUN;CPU ;true;11;P12
15;51;RUN;D3  ;true;0;P13
15;52;RUN;CPU ;true;11;P12
15;52;RUN;D3  ;true;0;P13
15;53;RUN;CPU ;true;11;P12
15;53;RUN;D3  ;true;0;P13
15;54;RUN;CPU ;true;11;P12
15;54;RUN;D3  ;true;0;P13
15;55;RUN;CPU ;true;11;P12
15;55;RUN;D3  ;true;0;P13
15;56;RUN;CPU ;true;11;P12
15;56;RUN;D3  ;true;0;P13
15;57;RUN;CPU ;true;11;P12
15;57;RUN;D3  ;true;0;P13
15;58;RUN;CPU ;true;11;P12
15;58;RUN;D3  ;true;0;P13
15;59;RUN;CPU ;true;11;P12
15;59;RUN;D3  ;true;0;P13
15;60;RUN;CPU ;true;11;P12
15;60;FIM;CPU ;true;11;P12
15;60;INI;CPU ;true;10;P11
15;60;INI;D1  ;true;0;P12
15;60;RUN;D3  ;true;0;P13
15;60;FIM;D3  ;true;0;P13
15;61;RUN;CPU ;true;10;P11
15;61;RUN;D1  ;true;0;P12
15;62;RUN;CPU ;true;10;P11
15;62;RUN;D1  ;true;0;P12
15;63;RUN;CPU ;true;10;P11
15;63;RUN;D1  ;true;0;P12
15;64;RUN;CPU ;true;10;P11
15;64;RUN;D1  ;true;0;P12
15;65;RUN;CPU ;true;10;P11
15;65;RUN;D1  ;true;0;P12
15;66;RUN;CPU ;true;10;P11
15;66;RUN;D1  ;true;0;P12
15;67;RUN;CPU ;true;10;P11
15;67;RUN;D1  ;true;0;P12
15;68;RUN;CPU ;true;10;P11
15;68;RUN;D1  ;true;0;P12
15;69;RUN;CPU ;true;10;P11
15;69;RUN;D1  ;true;0;P12
15;70;RUN;CPU ;true;10;P11
15;70;RUN;D1  ;true;0;P12
15;71;RUN;CPU ;true;10;P11
15;71;RUN;D1  ;true;0;P12
15;72;RUN;CPU ;true;10;P11
15;72;RUN;D1  ;true;0;P12
15;73;RUN;CPU ;true;10;P11
15;73;RUN;D1  ;true;0;P12
15;74;RUN;CPU ;true;10;P11
15;74;RUN;D1  ;true;0;P12
15;75;RUN;CPU ;true;10;P11
15;75;FIM;CPU ;true;10;P11
15;75;INI;CPU ;true;9;P10
15;75;RUN;D1  ;true;0;P12
15;75;FIM;D1  ;true;0;P12
15;75;INI;D3  ;true;0;P11
15;76;RUN;CPU ;true;9;P10
15;76;RUN;D3  ;true;0;P11
15;77;RUN;CPU ;true;9;P10
15;77;RUN;D3  ;true;0;P11
15;78;RUN;CPU ;true;9;P10
15;78;RUN;D3  ;true;0;P11
15;79;RUN;CPU ;true;9;P10
15;79;RUN;D3  ;true;0;P11
15;80;RUN;CPU ;true;9;P10
15;80;RUN;D3  ;true;0;P11
15;81;RUN;CPU ;true;9;P10
15;81;RUN;D3  ;true;0;P11
15;82;RUN;CPU ;true;9;P10
15;82;RUN;D3  ;true;0;P11
15;83;RUN;CPU ;true;9;P10
15;83;RUN;D3  ;true;0;P11
15;84;RUN;CPU ;true;9;P10
15;84;RUN;D3  ;true;0;P11
15;85;RUN;CPU ;true;9;P10
15;85;RUN;D3  ;true;0;P11
15;86;RUN;CPU ;true;9;P10
15;86;RUN;D3  ;true;0;P11
15;87;RUN;CPU ;true;9;P10
15;87;RUN;D3  ;true;0;P11
15;88;RUN;CPU ;true;9;P10
15;88;RUN;D3  ;true;0;P11
15;89;RUN;CPU ;true;9;P10
15;89;RUN;D3  ;true;0;P11
15;90;RUN;CPU ;true;9;P10
15;90;FIM;CPU ;true;9;P10
15;90;INI;CPU ;true;8;P9
15;90;RUN;D3  ;true;1;P11
15;90;FIM;D3  ;true;1;P11
15;90;INI;D3  ;true;0;P10
15;91;RUN;CPU ;true;8;P9
15;91;RUN;D3  ;true;0;P10
15;92;RUN;CPU ;true;8;P9
15;92;RUN;D3  ;true;0;P10
15;93;RUN;CPU ;true;8;P9
15;93;RUN;D3  ;true;0;P10
15;94;RUN;CPU ;true;8;P9
15;94;RUN;D3  ;true;0;P10
15;95;RUN;CPU ;true;8;P9
15;95;RUN;D3  ;true;0;P10
15;96;RUN;CPU ;true;8;P9
15;96;RUN;D3  ;true;0;P10
15;97;RUN;CPU ;true;8;P9
15;97;RUN;D3  ;true;0;P10
15;98;RUN;CPU ;true;8;P9
15;98;RUN;D3  ;true;0;P10
15;99;RUN;CPU ;true;8;P9
15;99;RUN;D3  ;true;0;P10
15;100;RUN;CPU ;true;8;P9
15;100;RUN;D3  ;true;0;P10
15;101;RUN;CPU ;true;8;P9
15;101;RUN;D3  ;true;0;P10
15;102;RUN;CPU ;true;8;P9
15;102;RUN;D3  ;true;0;P10
15;103;RUN;CPU ;true;8;P9
15;103;RUN;D3  ;true;0;P10
15;104;RUN;CPU ;true;8;P9
15;104;RUN;D3  ;true;0;P10
15;105;RUN;CPU ;true;8;P9
